Timestamp,Machine_ID,Operator_ID,Units_Produced,Defective_Units,Production_Time_min
2024-01-21 05:00:00,Machine_4,1008,443,5,54
2024-01-21 05:00:00,Machine_5,1002,270,3,91
2024-01-21 05:00:00,Machine_6,1005,258,8,95
2024-01-21 05:00:00,Machine_7,1004,444,9,17
2024-01-21 05:00:00,Machine_8,1001,124,3,94
2024-01-21 05:00:00,Machine_9,1003,449,0,56
2024-01-21 05:00:00,Machine_10,1007,287,1,85
2024-01-21 06:00:00,Machine_1,1008,239,5,36
2024-01-21 06:00:00,Machine_2,1007,241,6,51
2024-01-21 06:00:00,Machine_3,1006,163,8,95
2024-01-21 06:00:00,Machine_4,1001,144,1,64
2024-01-21 06:00:00,Machine_5,1004,441,3,26
2024-01-21 06:00:00,Machine_6,1009,160,9,62
2024-01-21 06:00:00,Machine_7,1005,393,0,66
2024-01-21 06:00:00,Machine_8,1002,215,8,60
2024-01-21 06:00:00,Machine_9,1000,317,3,20
2024-01-21 06:00:00,Machine_10,1003,316,8,110
2024-01-21 07:00:00,Machine_1,1006,75,2,116
2024-01-21 07:00:00,Machine_2,1007,237,3,82
2024-01-21 07:00:00,Machine_3,1004,294,0,21
2024-01-21 07:00:00,Machine_4,1008,217,9,98
2024-01-21 07:00:00,Machine_5,1009,388,9,12
2024-01-21 07:00:00,Machine_6,1000,225,2,79
2024-01-21 07:00:00,Machine_7,1005,76,5,26
2024-01-21 07:00:00,Machine_8,1002,349,5,109
2024-01-21 07:00:00,Machine_9,1003,273,9,80
2024-01-21 07:00:00,Machine_10,1001,138,8,79
2024-01-21 08:00:00,Machine_1,1000,169,8,65
2024-01-21 08:00:00,Machine_2,1009,130,2,83
2024-01-21 08:00:00,Machine_3,1007,223,6,104
2024-01-21 08:00:00,Machine_4,1001,472,4,20
2024-01-21 08:00:00,Machine_5,1006,151,0,57
2024-01-21 08:00:00,Machine_6,1003,176,8,114
2024-01-21 08:00:00,Machine_7,1008,307,7,106
2024-01-21 08:00:00,Machine_8,1002,212,7,106
2024-01-21 08:00:00,Machine_9,1005,161,2,23
2024-01-21 08:00:00,Machine_10,1004,303,4,37
2024-01-21 09:00:00,Machine_1,1004,146,0,68
2024-01-21 09:00:00,Machine_2,1000,268,0,54
2024-01-21 09:00:00,Machine_3,1001,421,5,106
2024-01-21 09:00:00,Machine_4,1007,182,3,46
2024-01-21 09:00:00,Machine_5,1005,415,4,35
2024-01-21 09:00:00,Machine_6,1006,465,7,38
2024-01-21 09:00:00,Machine_7,1002,287,0,117
2024-01-21 09:00:00,Machine_8,1003,384,4,29
2024-01-21 09:00:00,Machine_9,1008,227,6,119
2024-01-21 09:00:00,Machine_10,1009,148,8,102
2024-01-21 10:00:00,Machine_1,1007,196,1,22
2024-01-21 10:00:00,Machine_2,1000,152,7,40
2024-01-21 10:00:00,Machine_3,1005,483,3,99
2024-01-21 10:00:00,Machine_4,1003,340,9,99
2024-01-21 10:00:00,Machine_5,1008,210,2,49
2024-01-21 10:00:00,Machine_6,1006,125,2,34
2024-01-21 10:00:00,Machine_7,1004,439,7,80
2024-01-21 10:00:00,Machine_8,1002,328,8,22
2024-01-21 10:00:00,Machine_9,1001,201,9,109
2024-01-21 10:00:00,Machine_10,1009,461,4,41
2024-01-21 11:00:00,Machine_1,1006,199,3,57
2024-01-21 11:00:00,Machine_2,1000,273,3,51
2024-01-21 11:00:00,Machine_3,1001,304,8,78
2024-01-21 11:00:00,Machine_4,1007,75,3,37
2024-01-21 11:00:00,Machine_5,1009,139,5,76
2024-01-21 11:00:00,Machine_6,1003,145,4,50
2024-01-21 11:00:00,Machine_7,1004,329,3,117
2024-01-21 11:00:00,Machine_8,1002,478,5,20
2024-01-21 11:00:00,Machine_9,1005,257,7,33
2024-01-21 11:00:00,Machine_10,1008,359,1,43
2024-01-21 12:00:00,Machine_1,1006,196,2,14
2024-01-21 12:00:00,Machine_2,1002,359,5,116
2024-01-21 12:00:00,Machine_3,1004,369,5,29
2024-01-21 12:00:00,Machine_4,1000,377,2,102
2024-01-21 12:00:00,Machine_5,1003,198,1,99
2024-01-21 12:00:00,Machine_6,1005,187,9,33
2024-01-21 12:00:00,Machine_7,1008,355,1,84
2024-01-21 12:00:00,Machine_8,1007,476,2,102
2024-01-21 12:00:00,Machine_9,1001,118,0,70
2024-01-21 12:00:00,Machine_10,1009,258,6,79
2024-01-21 13:00:00,Machine_1,1007,409,9,87
2024-01-21 13:00:00,Machine_2,1005,195,2,83
2024-01-21 13:00:00,Machine_3,1000,235,6,97
2024-01-21 13:00:00,Machine_4,1008,347,0,77
2024-01-21 13:00:00,Machine_5,1002,481,6,73
2024-01-21 13:00:00,Machine_6,1009,263,5,43
2024-01-21 13:00:00,Machine_7,1004,344,5,93
2024-01-21 13:00:00,Machine_8,1001,151,3,114
2024-01-21 13:00:00,Machine_9,1006,386,9,25
2024-01-21 13:00:00,Machine_10,1003,93,6,91
2024-01-21 14:00:00,Machine_1,1007,118,7,64
2024-01-21 14:00:00,Machine_2,1000,129,1,26
2024-01-21 14:00:00,Machine_3,1004,487,7,30
2024-01-21 14:00:00,Machine_4,1002,211,5,45
2024-01-21 14:00:00,Machine_5,1005,54,5,50
2024-01-21 14:00:00,Machine_6,1003,448,9,109
2024-01-21 14:00:00,Machine_7,1001,397,4,96
2024-01-21 14:00:00,Machine_8,1008,147,4,81
2024-01-21 14:00:00,Machine_9,1006,205,5,86
2024-01-21 14:00:00,Machine_10,1009,261,2,67
2024-01-21 15:00:00,Machine_1,1002,440,8,10
2024-01-21 15:00:00,Machine_2,1008,335,9,109
2024-01-21 15:00:00,Machine_3,1009,110,7,64
2024-01-21 15:00:00,Machine_4,1005,418,0,81
2024-01-21 15:00:00,Machine_5,1003,412,3,24
2024-01-21 15:00:00,Machine_6,1004,172,6,92
2024-01-21 15:00:00,Machine_7,1007,295,1,109
2024-01-21 15:00:00,Machine_8,1001,417,7,39
2024-01-21 15:00:00,Machine_9,1006,60,9,54
2024-01-21 15:00:00,Machine_10,1000,247,5,18
2024-01-21 16:00:00,Machine_1,1001,118,9,18
2024-01-21 16:00:00,Machine_2,1003,443,0,39
2024-01-21 16:00:00,Machine_3,1005,462,3,120
2024-01-21 16:00:00,Machine_4,1009,337,2,39
2024-01-21 16:00:00,Machine_5,1000,449,4,87
2024-01-21 16:00:00,Machine_6,1002,67,9,65
2024-01-21 16:00:00,Machine_7,1006,243,7,20
2024-01-21 16:00:00,Machine_8,1004,425,3,24
2024-01-21 16:00:00,Machine_9,1008,221,1,85
2024-01-21 16:00:00,Machine_10,1007,229,3,107
2024-01-21 17:00:00,Machine_1,1008,446,5,58
2024-01-21 17:00:00,Machine_2,1004,162,4,83
2024-01-21 17:00:00,Machine_3,1007,160,6,79
2024-01-21 17:00:00,Machine_4,1001,121,0,34
2024-01-21 17:00:00,Machine_5,1003,116,2,69
2024-01-21 17:00:00,Machine_6,1000,96,3,43
2024-01-21 17:00:00,Machine_7,1002,332,7,19
2024-01-21 17:00:00,Machine_8,1006,132,9,54
2024-01-21 17:00:00,Machine_9,1009,123,1,94
2024-01-21 17:00:00,Machine_10,1005,328,0,118
2024-01-21 18:00:00,Machine_1,1005,312,2,39
2024-01-21 18:00:00,Machine_2,1006,389,2,63
2024-01-21 18:00:00,Machine_3,1004,200,2,75
2024-01-21 18:00:00,Machine_4,1001,349,1,33
2024-01-21 18:00:00,Machine_5,1000,357,7,92
2024-01-21 18:00:00,Machine_6,1008,449,8,39
2024-01-21 18:00:00,Machine_7,1007,123,0,86
2024-01-21 18:00:00,Machine_8,1009,297,0,31
2024-01-21 18:00:00,Machine_9,1003,266,6,119
2024-01-21 18:00:00,Machine_10,1002,203,2,110
2024-01-21 19:00:00,Machine_1,1009,361,6,24
2024-01-21 19:00:00,Machine_2,1004,318,8,31
2024-01-21 19:00:00,Machine_3,1008,498,3,18
2024-01-21 19:00:00,Machine_4,1000,266,8,62
2024-01-21 19:00:00,Machine_5,1005,377,3,19
2024-01-21 19:00:00,Machine_6,1003,363,1,55
2024-01-21 19:00:00,Machine_7,1006,169,5,23
2024-01-21 19:00:00,Machine_8,1002,152,6,33
2024-01-21 19:00:00,Machine_9,1001,270,7,66
2024-01-21 19:00:00,Machine_10,1007,119,7,92
2024-01-21 20:00:00,Machine_1,1002,201,0,54
2024-01-21 20:00:00,Machine_2,1005,170,6,56
2024-01-21 20:00:00,Machine_3,1006,476,1,56
2024-01-21 20:00:00,Machine_4,1008,448,6,23
2024-01-21 20:00:00,Machine_5,1000,91,7,54
2024-01-21 20:00:00,Machine_6,1001,313,2,53
2024-01-21 20:00:00,Machine_7,1007,160,5,17
2024-01-21 20:00:00,Machine_8,1004,339,9,96
2024-01-21 20:00:00,Machine_9,1003,488,4,115
2024-01-21 20:00:00,Machine_10,1009,497,6,47
2024-01-21 21:00:00,Machine_1,1003,182,1,78
2024-01-21 21:00:00,Machine_2,1005,409,6,48
2024-01-21 21:00:00,Machine_3,1007,196,3,81
2024-01-21 21:00:00,Machine_4,1004,285,0,103
2024-01-21 21:00:00,Machine_5,1009,450,1,30
2024-01-21 21:00:00,Machine_6,1000,407,0,42
2024-01-21 21:00:00,Machine_7,1006,390,4,76
2024-01-21 21:00:00,Machine_8,1002,67,5,48
2024-01-21 21:00:00,Machine_9,1008,321,1,76
2024-01-21 21:00:00,Machine_10,1001,338,9,106
2024-01-21 22:00:00,Machine_1,1004,421,6,27
2024-01-21 22:00:00,Machine_2,1009,247,1,29
2024-01-21 22:00:00,Machine_3,1000,218,7,105
2024-01-21 22:00:00,Machine_4,1006,229,9,54
2024-01-21 22:00:00,Machine_5,1007,269,2,111
2024-01-21 22:00:00,Machine_6,1005,253,4,69
2024-01-21 22:00:00,Machine_7,1008,462,3,107
2024-01-21 22:00:00,Machine_8,1001,477,9,45
2024-01-21 22:00:00,Machine_9,1002,149,6,80
2024-01-21 22:00:00,Machine_10,1003,374,2,57
2024-01-21 23:00:00,Machine_1,1007,275,4,115
2024-01-21 23:00:00,Machine_2,1003,377,5,75
2024-01-21 23:00:00,Machine_3,1004,149,8,93
2024-01-21 23:00:00,Machine_4,1005,170,8,73
2024-01-21 23:00:00,Machine_5,1001,383,4,40
2024-01-21 23:00:00,Machine_6,1008,236,1,37
2024-01-21 23:00:00,Machine_7,1009,310,4,110
2024-01-21 23:00:00,Machine_8,1002,163,1,15
2024-01-21 23:00:00,Machine_9,1000,334,8,54
2024-01-21 23:00:00,Machine_10,1006,166,8,116
2024-01-22 00:00:00,Machine_1,1005,70,7,58
2024-01-22 00:00:00,Machine_2,1003,453,5,118
2024-01-22 00:00:00,Machine_3,1007,170,5,10
2024-01-22 00:00:00,Machine_4,1000,192,4,80
2024-01-22 00:00:00,Machine_5,1001,439,5,66
2024-01-22 00:00:00,Machine_6,1008,372,7,19
2024-01-22 00:00:00,Machine_7,1006,335,8,32
2024-01-22 00:00:00,Machine_8,1004,210,3,117
2024-01-22 00:00:00,Machine_9,1002,124,9,49
2024-01-22 00:00:00,Machine_10,1009,353,2,45
2024-01-22 01:00:00,Machine_1,1004,490,1,65
2024-01-22 01:00:00,Machine_2,1003,482,0,26
2024-01-22 01:00:00,Machine_3,1002,141,3,100
2024-01-22 01:00:00,Machine_4,1000,120,2,96
2024-01-22 01:00:00,Machine_5,1005,136,9,69
2024-01-22 01:00:00,Machine_6,1008,324,9,117
2024-01-22 01:00:00,Machine_7,1009,321,6,66
2024-01-22 01:00:00,Machine_8,1006,67,7,107
2024-01-22 01:00:00,Machine_9,1001,410,7,87
2024-01-22 01:00:00,Machine_10,1007,225,7,73
2024-01-22 02:00:00,Machine_1,1006,490,6,38
2024-01-22 02:00:00,Machine_2,1002,137,1,110
2024-01-22 02:00:00,Machine_3,1009,333,6,54
2024-01-22 02:00:00,Machine_4,1000,500,2,68
2024-01-22 02:00:00,Machine_5,1007,374,7,117
2024-01-22 02:00:00,Machine_6,1008,151,5,69
2024-01-22 02:00:00,Machine_7,1003,281,7,16
2024-01-22 02:00:00,Machine_8,1001,445,7,75
2024-01-22 02:00:00,Machine_9,1005,402,5,19
2024-01-22 02:00:00,Machine_10,1004,208,3,37
2024-01-22 03:00:00,Machine_1,1006,319,5,65
2024-01-22 03:00:00,Machine_2,1000,168,3,96
2024-01-22 03:00:00,Machine_3,1005,308,2,96
2024-01-22 03:00:00,Machine_4,1004,271,9,82
2024-01-22 03:00:00,Machine_5,1002,132,5,26
2024-01-22 03:00:00,Machine_6,1003,302,8,112
2024-01-22 03:00:00,Machine_7,1007,216,8,84
2024-01-22 03:00:00,Machine_8,1008,498,6,55
2024-01-22 03:00:00,Machine_9,1009,134,4,31
2024-01-22 03:00:00,Machine_10,1001,465,3,45
2024-01-22 04:00:00,Machine_1,1008,375,6,17
2024-01-22 04:00:00,Machine_2,1004,163,5,114
2024-01-22 04:00:00,Machine_3,1009,89,8,36
2024-01-22 04:00:00,Machine_4,1001,456,8,43
2024-01-22 04:00:00,Machine_5,1002,161,9,96
2024-01-22 04:00:00,Machine_6,1006,151,2,65
2024-01-22 04:00:00,Machine_7,1003,54,2,92
2024-01-22 04:00:00,Machine_8,1000,468,0,117
2024-01-22 04:00:00,Machine_9,1007,275,0,112
2024-01-22 04:00:00,Machine_10,1005,415,0,65
2024-01-22 05:00:00,Machine_1,1004,112,1,110
2024-01-22 05:00:00,Machine_2,1006,283,5,105
2024-01-22 05:00:00,Machine_3,1009,390,9,14
2024-01-22 05:00:00,Machine_4,1007,239,6,87
2024-01-22 05:00:00,Machine_5,1005,172,0,14
2024-01-22 05:00:00,Machine_6,1002,177,4,50
2024-01-22 05:00:00,Machine_7,1008,329,7,69
2024-01-22 05:00:00,Machine_8,1000,466,0,66
2024-01-22 05:00:00,Machine_9,1001,189,2,43
2024-01-22 05:00:00,Machine_10,1003,67,6,103
2024-01-22 06:00:00,Machine_1,1003,487,4,118
2024-01-22 06:00:00,Machine_2,1007,339,5,93
2024-01-22 06:00:00,Machine_3,1005,210,4,22
2024-01-22 06:00:00,Machine_4,1008,431,6,48
2024-01-22 06:00:00,Machine_5,1006,213,6,115
2024-01-22 06:00:00,Machine_6,1001,425,8,23
2024-01-22 06:00:00,Machine_7,1004,250,4,77
2024-01-22 06:00:00,Machine_8,1002,301,2,118
2024-01-22 06:00:00,Machine_9,1009,379,7,10
2024-01-22 06:00:00,Machine_10,1000,328,6,60
2024-01-22 07:00:00,Machine_1,1000,195,7,72
2024-01-22 07:00:00,Machine_2,1006,329,9,104
2024-01-22 07:00:00,Machine_3,1009,189,9,26
2024-01-22 07:00:00,Machine_4,1002,55,5,55
2024-01-22 07:00:00,Machine_5,1005,165,1,16
2024-01-22 07:00:00,Machine_6,1004,244,4,37
2024-01-22 07:00:00,Machine_7,1001,177,6,112
2024-01-22 07:00:00,Machine_8,1007,53,2,73
2024-01-22 07:00:00,Machine_9,1003,283,7,15
2024-01-22 07:00:00,Machine_10,1008,108,4,59
2024-01-22 08:00:00,Machine_1,1006,198,8,87
2024-01-22 08:00:00,Machine_2,1009,254,5,82
2024-01-22 08:00:00,Machine_3,1003,317,3,37
2024-01-22 08:00:00,Machine_4,1004,175,5,75
2024-01-22 08:00:00,Machine_5,1001,342,0,32
2024-01-22 08:00:00,Machine_6,1007,349,1,26
2024-01-22 08:00:00,Machine_7,1002,397,6,78
2024-01-22 08:00:00,Machine_8,1005,337,5,119
2024-01-22 08:00:00,Machine_9,1000,120,7,17
2024-01-22 08:00:00,Machine_10,1008,247,4,87
2024-01-22 09:00:00,Machine_1,1001,190,4,116
2024-01-22 09:00:00,Machine_2,1004,192,9,37
2024-01-22 09:00:00,Machine_3,1003,73,0,84
2024-01-22 09:00:00,Machine_4,1005,430,7,38
2024-01-22 09:00:00,Machine_5,1000,397,6,40
2024-01-22 09:00:00,Machine_6,1009,318,6,50
2024-01-22 09:00:00,Machine_7,1007,203,9,102
2024-01-22 09:00:00,Machine_8,1002,148,9,79
2024-01-22 09:00:00,Machine_9,1006,124,1,86
2024-01-22 09:00:00,Machine_10,1008,226,8,28
2024-01-22 10:00:00,Machine_1,1002,433,8,89
2024-01-22 10:00:00,Machine_2,1004,414,2,36
2024-01-22 10:00:00,Machine_3,1000,423,0,89
2024-01-22 10:00:00,Machine_4,1001,203,0,60
2024-01-22 10:00:00,Machine_5,1005,431,1,16
2024-01-22 10:00:00,Machine_6,1006,75,3,120
2024-01-22 10:00:00,Machine_7,1003,104,8,46
2024-01-22 10:00:00,Machine_8,1008,439,3,31
2024-01-22 10:00:00,Machine_9,1009,178,5,97
2024-01-22 10:00:00,Machine_10,1007,213,9,46
2024-01-22 11:00:00,Machine_1,1004,311,2,31
2024-01-22 11:00:00,Machine_2,1002,293,3,69
2024-01-22 11:00:00,Machine_3,1006,166,5,50
2024-01-22 11:00:00,Machine_4,1001,441,0,79
2024-01-22 11:00:00,Machine_5,1003,407,1,88
2024-01-22 11:00:00,Machine_6,1007,473,9,43
2024-01-22 11:00:00,Machine_7,1008,320,7,58
2024-01-22 11:00:00,Machine_8,1005,459,3,67
2024-01-22 11:00:00,Machine_9,1000,146,6,25
2024-01-22 11:00:00,Machine_10,1009,78,9,101
2024-01-22 12:00:00,Machine_1,1009,126,9,54
2024-01-22 12:00:00,Machine_2,1004,220,0,85
2024-01-22 12:00:00,Machine_3,1005,317,4,120
2024-01-22 12:00:00,Machine_4,1002,337,0,87
2024-01-22 12:00:00,Machine_5,1008,326,2,117
2024-01-22 12:00:00,Machine_6,1000,186,2,61
2024-01-22 12:00:00,Machine_7,1003,173,5,13
2024-01-22 12:00:00,Machine_8,1001,243,8,68
2024-01-22 12:00:00,Machine_9,1007,354,7,67
2024-01-22 12:00:00,Machine_10,1006,348,1,76
2024-01-22 13:00:00,Machine_1,1005,356,4,54
2024-01-22 13:00:00,Machine_2,1006,188,0,71
2024-01-22 13:00:00,Machine_3,1002,227,7,113
2024-01-22 13:00:00,Machine_4,1001,291,7,91
2024-01-22 13:00:00,Machine_5,1009,203,0,58
2024-01-22 13:00:00,Machine_6,1003,276,9,21
2024-01-22 13:00:00,Machine_7,1008,209,3,118
2024-01-22 13:00:00,Machine_8,1007,359,8,53
2024-01-22 13:00:00,Machine_9,1000,72,1,29
2024-01-22 13:00:00,Machine_10,1004,201,5,118
2024-01-22 14:00:00,Machine_1,1003,272,6,108
2024-01-22 14:00:00,Machine_2,1002,377,4,17
2024-01-22 14:00:00,Machine_3,1005,422,5,71
2024-01-22 14:00:00,Machine_4,1001,461,7,57
2024-01-22 14:00:00,Machine_5,1007,194,2,107
2024-01-22 14:00:00,Machine_6,1008,442,8,38
2024-01-22 14:00:00,Machine_7,1000,203,5,73
2024-01-22 14:00:00,Machine_8,1006,417,8,28
2024-01-22 14:00:00,Machine_9,1009,476,5,48
2024-01-22 14:00:00,Machine_10,1004,451,1,82
2024-01-22 15:00:00,Machine_1,1002,433,8,36
2024-01-22 15:00:00,Machine_2,1004,469,8,83
2024-01-22 15:00:00,Machine_3,1007,64,5,39
2024-01-22 15:00:00,Machine_4,1009,73,4,85
2024-01-22 15:00:00,Machine_5,1000,215,4,67
2024-01-22 15:00:00,Machine_6,1001,217,7,38
2024-01-22 15:00:00,Machine_7,1003,439,7,95
2024-01-22 15:00:00,Machine_8,1006,183,5,27
2024-01-22 15:00:00,Machine_9,1005,450,7,37
2024-01-22 15:00:00,Machine_10,1008,384,4,106
2024-01-22 16:00:00,Machine_1,1007,152,4,43
2024-01-22 16:00:00,Machine_2,1001,322,0,58
2024-01-22 16:00:00,Machine_3,1005,132,5,115
2024-01-22 16:00:00,Machine_4,1002,347,1,89
2024-01-22 16:00:00,Machine_5,1004,437,2,44
2024-01-22 16:00:00,Machine_6,1000,398,1,89
2024-01-22 16:00:00,Machine_7,1006,194,9,48
2024-01-22 16:00:00,Machine_8,1003,229,4,22
2024-01-22 16:00:00,Machine_9,1009,383,1,59
2024-01-22 16:00:00,Machine_10,1008,309,9,100
2024-01-22 17:00:00,Machine_1,1007,173,1,100
2024-01-22 17:00:00,Machine_2,1008,84,7,111
2024-01-22 17:00:00,Machine_3,1001,273,4,28
2024-01-22 17:00:00,Machine_4,1002,331,6,107
2024-01-22 17:00:00,Machine_5,1006,477,7,20
2024-01-22 17:00:00,Machine_6,1009,284,8,20
2024-01-22 17:00:00,Machine_7,1005,88,4,96
2024-01-22 17:00:00,Machine_8,1000,455,5,82
2024-01-22 17:00:00,Machine_9,1003,93,3,91
2024-01-22 17:00:00,Machine_10,1004,366,2,79
2024-01-22 18:00:00,Machine_1,1002,304,7,101
2024-01-22 18:00:00,Machine_2,1006,185,6,65
2024-01-22 18:00:00,Machine_3,1008,175,2,54
2024-01-22 18:00:00,Machine_4,1009,179,8,55
2024-01-22 18:00:00,Machine_5,1005,455,2,116
2024-01-22 18:00:00,Machine_6,1001,304,1,41
2024-01-22 18:00:00,Machine_7,1004,416,7,90
2024-01-22 18:00:00,Machine_8,1003,321,7,12
2024-01-22 18:00:00,Machine_9,1007,482,1,103
2024-01-22 18:00:00,Machine_10,1000,476,1,97
2024-01-22 19:00:00,Machine_1,1009,378,5,108
2024-01-22 19:00:00,Machine_2,1005,352,3,118
2024-01-22 19:00:00,Machine_3,1000,162,3,67
2024-01-22 19:00:00,Machine_4,1007,260,5,28
2024-01-22 19:00:00,Machine_5,1008,85,9,71
2024-01-22 19:00:00,Machine_6,1003,289,8,20
2024-01-22 19:00:00,Machine_7,1004,333,5,37
2024-01-22 19:00:00,Machine_8,1006,239,7,100
2024-01-22 19:00:00,Machine_9,1002,292,8,15
2024-01-22 19:00:00,Machine_10,1001,148,6,114
2024-01-22 20:00:00,Machine_1,1006,97,8,60
2024-01-22 20:00:00,Machine_2,1001,184,3,120
2024-01-22 20:00:00,Machine_3,1002,347,5,98
2024-01-22 20:00:00,Machine_4,1005,254,0,67
2024-01-22 20:00:00,Machine_5,1004,409,3,26
2024-01-22 20:00:00,Machine_6,1009,297,9,23
2024-01-22 20:00:00,Machine_7,1007,201,3,64
2024-01-22 20:00:00,Machine_8,1003,444,7,62
2024-01-22 20:00:00,Machine_9,1000,78,1,76
2024-01-22 20:00:00,Machine_10,1008,269,3,95
2024-01-22 21:00:00,Machine_1,1008,251,2,79
2024-01-22 21:00:00,Machine_2,1007,118,6,85
2024-01-22 21:00:00,Machine_3,1000,52,5,30
2024-01-22 21:00:00,Machine_4,1002,302,8,39
2024-01-22 21:00:00,Machine_5,1006,91,2,21
2024-01-22 21:00:00,Machine_6,1001,232,9,98
2024-01-22 21:00:00,Machine_7,1009,368,4,23
2024-01-22 21:00:00,Machine_8,1004,353,4,12
2024-01-22 21:00:00,Machine_9,1005,271,2,45
2024-01-22 21:00:00,Machine_10,1003,79,9,62
2024-01-22 22:00:00,Machine_1,1001,415,1,109
2024-01-22 22:00:00,Machine_2,1005,212,4,34
2024-01-22 22:00:00,Machine_3,1007,459,8,36
2024-01-22 22:00:00,Machine_4,1009,461,9,96
2024-01-22 22:00:00,Machine_5,1006,61,3,76
2024-01-22 22:00:00,Machine_6,1008,278,7,45
2024-01-22 22:00:00,Machine_7,1000,480,2,115
2024-01-22 22:00:00,Machine_8,1002,329,1,45
2024-01-22 22:00:00,Machine_9,1004,52,8,86
2024-01-22 22:00:00,Machine_10,1003,325,2,112
2024-01-22 23:00:00,Machine_1,1003,163,5,75
2024-01-22 23:00:00,Machine_2,1000,81,3,59
2024-01-22 23:00:00,Machine_3,1008,389,1,50
2024-01-22 23:00:00,Machine_4,1006,437,0,85
2024-01-22 23:00:00,Machine_5,1007,459,7,69
2024-01-22 23:00:00,Machine_6,1009,125,3,78
2024-01-22 23:00:00,Machine_7,1004,164,0,28
2024-01-22 23:00:00,Machine_8,1002,497,6,29
2024-01-22 23:00:00,Machine_9,1001,485,1,42
2024-01-22 23:00:00,Machine_10,1005,449,1,13
2024-01-23 00:00:00,Machine_1,1005,355,3,96
2024-01-23 00:00:00,Machine_2,1009,169,0,15
2024-01-23 00:00:00,Machine_3,1003,348,2,10
2024-01-23 00:00:00,Machine_4,1004,174,7,27
2024-01-23 00:00:00,Machine_5,1001,328,4,62
2024-01-23 00:00:00,Machine_6,1007,271,4,61
2024-01-23 00:00:00,Machine_7,1002,261,9,62
2024-01-23 00:00:00,Machine_8,1006,331,2,109
2024-01-23 00:00:00,Machine_9,1008,251,2,99
2024-01-23 00:00:00,Machine_10,1000,207,2,110
2024-01-23 01:00:00,Machine_1,1008,61,9,68
2024-01-23 01:00:00,Machine_2,1003,355,1,35
2024-01-23 01:00:00,Machine_3,1009,248,0,26
2024-01-23 01:00:00,Machine_4,1006,438,8,31
2024-01-23 01:00:00,Machine_5,1000,232,6,120
2024-01-23 01:00:00,Machine_6,1005,112,6,65
2024-01-23 01:00:00,Machine_7,1007,289,9,30
2024-01-23 01:00:00,Machine_8,1001,473,4,94
2024-01-23 01:00:00,Machine_9,1004,54,7,65
2024-01-23 01:00:00,Machine_10,1002,498,6,52
2024-01-23 02:00:00,Machine_1,1007,183,1,72
2024-01-23 02:00:00,Machine_2,1002,173,1,21
2024-01-23 02:00:00,Machine_3,1003,81,0,114
2024-01-23 02:00:00,Machine_4,1000,225,1,53
2024-01-23 02:00:00,Machine_5,1004,253,9,38
2024-01-23 02:00:00,Machine_6,1008,228,9,117
2024-01-23 02:00:00,Machine_7,1001,140,1,72
2024-01-23 02:00:00,Machine_8,1006,185,7,26
2024-01-23 02:00:00,Machine_9,1009,60,6,39
2024-01-23 02:00:00,Machine_10,1005,442,1,86
2024-01-23 03:00:00,Machine_1,1006,94,1,68
2024-01-23 03:00:00,Machine_2,1008,318,9,28
2024-01-23 03:00:00,Machine_3,1009,202,5,59
2024-01-23 03:00:00,Machine_4,1004,256,1,81
2024-01-23 03:00:00,Machine_5,1002,277,0,69
2024-01-23 03:00:00,Machine_6,1003,483,8,34
2024-01-23 03:00:00,Machine_7,1000,361,2,92
2024-01-23 03:00:00,Machine_8,1005,290,4,34
2024-01-23 03:00:00,Machine_9,1007,399,7,71
2024-01-23 03:00:00,Machine_10,1001,338,8,60
2024-01-23 04:00:00,Machine_1,1000,102,5,21
2024-01-23 04:00:00,Machine_2,1005,440,8,77
2024-01-23 04:00:00,Machine_3,1004,495,3,100
2024-01-23 04:00:00,Machine_4,1007,342,3,24
2024-01-23 04:00:00,Machine_5,1002,500,3,25
2024-01-23 04:00:00,Machine_6,1001,279,5,74
2024-01-23 04:00:00,Machine_7,1003,381,7,78
2024-01-23 04:00:00,Machine_8,1008,88,0,64
2024-01-23 04:00:00,Machine_9,1009,443,1,86
2024-01-23 04:00:00,Machine_10,1006,490,6,115
2024-01-23 05:00:00,Machine_1,1007,107,8,88
2024-01-23 05:00:00,Machine_2,1005,424,5,107
2024-01-23 05:00:00,Machine_3,1009,347,3,116
2024-01-23 05:00:00,Machine_4,1008,490,9,39
2024-01-23 05:00:00,Machine_5,1002,92,7,79
2024-01-23 05:00:00,Machine_6,1001,205,6,69
2024-01-23 05:00:00,Machine_7,1003,326,8,78
2024-01-23 05:00:00,Machine_8,1000,228,6,114
2024-01-23 05:00:00,Machine_9,1004,160,4,78
2024-01-23 05:00:00,Machine_10,1006,280,6,54
2024-01-23 06:00:00,Machine_1,1003,259,7,86
2024-01-23 06:00:00,Machine_2,1001,58,6,10
2024-01-23 06:00:00,Machine_3,1002,436,5,77
2024-01-23 06:00:00,Machine_4,1009,123,0,67
2024-01-23 06:00:00,Machine_5,1005,169,7,34
2024-01-23 06:00:00,Machine_6,1008,319,7,81
2024-01-23 06:00:00,Machine_7,1006,166,2,75
2024-01-23 06:00:00,Machine_8,1000,358,9,48
2024-01-23 06:00:00,Machine_9,1004,67,8,93
2024-01-23 06:00:00,Machine_10,1007,492,3,92
2024-01-23 07:00:00,Machine_1,1000,435,4,107
